root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
N-2,,2024-03-29,,"['Eagle Point Enhanced Income Trust', 'Eagle Point Enhanced Income Trust']",,"['0001992148', '0001992148']","['1992148', '1992148']","['Greenwich, Connecticut', 'Greenwich, Connecticut']","['Delaware', 'Delaware']","['811-23909', '333-274966']","['24801489', '24801488']","['https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23909&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-274966&action=getcompany']","['https://www.sec.gov/Archives/edgar/data/1992148/000110465924040700/0001104659-24-040700-index.html', 'https://www.sec.gov/Archives/edgar/data/1992148/000110465924040700/0001104659-24-040700-index.html']","['https://www.sec.gov/Archives/edgar/data/1992148/000110465924040700/tm249847d1_n2a.htm', 'https://www.sec.gov/Archives/edgar/data/1992148/000110465924040700/tm249847d1_n2a.htm']"
DEF 14A,Proxy statement,2024-04-02,2024-05-14,TOMPKINS FINANCIAL CORP,TMP,0001005817,1005817,"Ithaca, New York",New York,001-12709,24814803,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12709&action=getcompany,https://www.sec.gov/Archives/edgar/data/1005817/000114036124017295/0001140361-24-017295-index.html,https://www.sec.gov/Archives/edgar/data/1005817/000114036124017295/ny20016404x1_def14a.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-05,"Fidelity National Information Services, Inc.",FIS,0001136893,1136893,"Jacksonville, Florida",[],001-16427,24884048,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16427&action=getcompany,https://www.sec.gov/Archives/edgar/data/1136893/000119312524118098/0001193125-24-118098-index.html,https://www.sec.gov/Archives/edgar/data/1136893/000119312524118098/d96146ddef14a.htm
DEF 14A,Proxy statement,2024-04-12,2024-05-28,"Celsius Holdings, Inc.",CELH,0001341766,1341766,"Boca Raton, Florida",Nevada,001-34611,24841708,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34611&action=getcompany,https://www.sec.gov/Archives/edgar/data/1341766/000119312524094699/0001193125-24-094699-index.html,https://www.sec.gov/Archives/edgar/data/1341766/000119312524094699/d769730ddef14a.htm
PRE 14A,Proxy statement (preliminary),2024-06-21,2024-06-21,8X8 INC /DE/,EGHT,0001023731,1023731,"Campbell, California",Delaware,001-38312,241060799,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38312&action=getcompany,https://www.sec.gov/Archives/edgar/data/1023731/000102373124000060/0001023731-24-000060-index.html,https://www.sec.gov/Archives/edgar/data/1023731/000102373124000060/eght-20240621.htm
6-K,Current report,2024-03-20,2024-03-20,CANADIAN NATURAL RESOURCES LTD,CNQ,0001017413,1017413,"Calgary Alberta Canada, Alberta, Canada","Alberta, Canada",333-12138,24767366,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-12138&action=getcompany,https://www.sec.gov/Archives/edgar/data/1017413/000101741324000014/0001017413-24-000014-index.html,https://www.sec.gov/Archives/edgar/data/1017413/000101741324000014/a03202024managementinfocir.htm
PRE 14A,Proxy statement (preliminary),2024-01-17,2024-03-12,"Cencora, Inc.",COR,0001140859,1140859,"Conshohocken, Pennsylvania",Delaware,001-16671,24538619,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16671&action=getcompany,https://www.sec.gov/Archives/edgar/data/1140859/000110465924004480/0001104659-24-004480-index.html,https://www.sec.gov/Archives/edgar/data/1140859/000110465924004480/tm242215d2_pre14a.htm
DEF 14A,Proxy statement,2024-03-01,2024-04-17,ADOBE INC.,ADBE,0000796343,796343,"San Jose, California",Delaware,000-15175,24710138,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-15175&action=getcompany,https://www.sec.gov/Archives/edgar/data/796343/000079634324000051/0000796343-24-000051-index.html,https://www.sec.gov/Archives/edgar/data/796343/000079634324000051/adbe-20240301.htm
F-1,Registration statement,2024-06-07,,Breathe BioMedical Inc.,,0002004349,2004349,"Moncton, New Brunswick, Canada","New Brunswick, Canada",333-280034,241028694,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-280034&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004349/000149315224023057/0001493152-24-023057-index.html,https://www.sec.gov/Archives/edgar/data/2004349/000149315224023057/ex10-9.htm
F-1,Registration statement,2024-06-07,,Breathe BioMedical Inc.,,0002004349,2004349,"Moncton, New Brunswick, Canada","New Brunswick, Canada",333-280034,241028694,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-280034&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004349/000149315224023057/0001493152-24-023057-index.html,https://www.sec.gov/Archives/edgar/data/2004349/000149315224023057/ex10-8.htm
DEF 14A,Proxy statement,2024-07-01,2024-07-01,"Gaucho Group Holdings, Inc.",VINO,0001559998,1559998,"Miami, Florida",Delaware,001-40075,241090172,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40075&action=getcompany,https://www.sec.gov/Archives/edgar/data/1559998/000149315224025772/0001493152-24-025772-index.html,https://www.sec.gov/Archives/edgar/data/1559998/000149315224025772/formdef14a.htm
10-K,Annual report,2024-02-20,2023-12-31,ALLETE INC,ALE,0000066756,66756,"Duluth, Minnesota",Minnesota,001-03548,24650510,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-03548&action=getcompany,https://www.sec.gov/Archives/edgar/data/66756/000006675624000007/0000066756-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/66756/000006675624000007/exhibit10n212-31x2023.htm
DEF 14A,Proxy statement,2024-03-28,2024-03-27,INTEL CORP,INTC,0000050863,50863,"Santa Clara, California",Delaware,000-06217,24792346,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-06217&action=getcompany,https://www.sec.gov/Archives/edgar/data/50863/000005086324000057/0000050863-24-000057-index.html,https://www.sec.gov/Archives/edgar/data/50863/000005086324000057/proxycourtesypdf2024.pdf
8-K,Current report,2024-04-04,2024-04-04,"CLOVER HEALTH INVESTMENTS, CORP. /DE",CLOV,0001801170,180117,"Franklin, Tennessee",Delaware,001-39252,24823562,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39252&action=getcompany,https://www.sec.gov/Archives/edgar/data/180117/000180117024000082/0001801170-24-000082-index.html,https://www.sec.gov/Archives/edgar/data/180117/000180117024000082/ex992-stipulationofsettl.htm
DEF 14A,Proxy statement,2024-03-14,2024-04-25,PFIZER INC,PFE,0000078003,78003,"New York, New York",Delaware,001-03619,24748075,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-03619&action=getcompany,https://www.sec.gov/Archives/edgar/data/78003/000007800324000068/0000078003-24-000068-index.html,https://www.sec.gov/Archives/edgar/data/78003/000007800324000068/pfe-20240313.htm
DEF 14A,Proxy statement,2024-01-16,2024-02-15,MATTHEWS INTERNATIONAL CORP,MATW,0000063296,63296,"Pittsburgh, Pennsylvania",Pennsylvania,000-09115,24534822,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-09115&action=getcompany,https://www.sec.gov/Archives/edgar/data/63296/000006329624000002/0000063296-24-000002-index.html,https://www.sec.gov/Archives/edgar/data/63296/000006329624000002/matw-20240116.htm
DEF 14A,Proxy statement,2024-05-07,2024-06-21,"BAB, INC.",BABB,0001123596,1123596,"Deerfield, Illinois",Delaware,000-31555,24921059,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-31555&action=getcompany,https://www.sec.gov/Archives/edgar/data/1123596/000143774924015034/0001437749-24-015034-index.html,https://www.sec.gov/Archives/edgar/data/1123596/000143774924015034/babs20240430_def14a.htm
DEF 14A,Proxy statement,2024-07-01,2024-08-15,MODINE MANUFACTURING CO,MOD,0000067347,67347,"Racine, Wisconsin",Wisconsin,001-01373,241090545,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-01373&action=getcompany,https://www.sec.gov/Archives/edgar/data/67347/000114036124031947/0001140361-24-031947-index.html,https://www.sec.gov/Archives/edgar/data/67347/000114036124031947/edge20031871x1_def14a.htm
10-K,Annual report,2024-03-22,2023-12-31,SERVOTRONICS INC /DE/,SVT,0000089140,8914,"Elma, New York",Delaware,001-07109,24773304,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-07109&action=getcompany,https://www.sec.gov/Archives/edgar/data/8914/000141057824000274/0001410578-24-000274-index.html,https://www.sec.gov/Archives/edgar/data/8914/000141057824000274/svt-20231231x10k.htm
DEF 14A,Proxy statement,2024-04-22,2024-06-05,"Vigil Neuroscience, Inc.",VIGL,0001827087,1827087,"Watertown, Massachusetts",Delaware,001-41200,24861226,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41200&action=getcompany,https://www.sec.gov/Archives/edgar/data/1827087/000119312524104848/0001193125-24-104848-index.html,https://www.sec.gov/Archives/edgar/data/1827087/000119312524104848/d625311ddef14a.htm
6-K,Current report,2024-05-30,2024-05-30,"SUMITOMO MITSUI FINANCIAL GROUP, INC.","SMFG, SMFNF",0001022837,1022837,"Tokyo, Japan",Japan,001-34919,241000606,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34919&action=getcompany,https://www.sec.gov/Archives/edgar/data/1022837/000119312524149706/0001193125-24-149706-index.html,https://www.sec.gov/Archives/edgar/data/1022837/000119312524149706/d844358dex991.pdf
PRE 14A,Proxy statement (preliminary),2024-04-12,2024-04-12,"WisdomTree, Inc.",WT,0000880631,880631,"New York, New York",Delaware,001-10932,24842450,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10932&action=getcompany,https://www.sec.gov/Archives/edgar/data/880631/000121465924006767/0001214659-24-006767-index.html,https://www.sec.gov/Archives/edgar/data/880631/000121465924006767/wt-20231231.htm
10-Q,Quarterly report,2024-05-10,2024-03-31,Sustainable Projects Group Inc.,SPGX,0001500305,1500305,"Naples, Florida",[],000-54875,24934831,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-54875&action=getcompany,https://www.sec.gov/Archives/edgar/data/1500305/000149315224018635/0001493152-24-018635-index.html,https://www.sec.gov/Archives/edgar/data/1500305/000149315224018635/form10-q.htm
PRE 14A,Proxy statement (preliminary),2024-04-12,2024-06-05,"Vigil Neuroscience, Inc.",VIGL,0001827087,1827087,"Watertown, Massachusetts",Delaware,001-41200,24841666,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41200&action=getcompany,https://www.sec.gov/Archives/edgar/data/1827087/000119312524094679/0001193125-24-094679-index.html,https://www.sec.gov/Archives/edgar/data/1827087/000119312524094679/d625311dpre14a.htm
DRS,Draft registration statement,2024-03-14,,"OneStream, Inc.",,0001889956,1889956,"Rochester, Michigan",Delaware,377-07087,24751286,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07087&action=getcompany,https://www.sec.gov/Archives/edgar/data/1889956/000095012324002890/0000950123-24-002890-index.html,https://www.sec.gov/Archives/edgar/data/1889956/000095012324002890/filename1.htm
DRS,Draft registration statement,2024-02-07,,"OneStream, Inc.",,0001889956,1889956,"Rochester, Michigan",Delaware,377-07087,24605020,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07087&action=getcompany,https://www.sec.gov/Archives/edgar/data/1889956/000095012324000988/0000950123-24-000988-index.html,https://www.sec.gov/Archives/edgar/data/1889956/000095012324000988/filename1.htm
DEF 14A,Proxy statement,2024-04-09,2024-05-20,"RXO, Inc.",RXO,0001929561,1929561,"Charlotte, North Carolina",Delaware,001-41514,24832800,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41514&action=getcompany,https://www.sec.gov/Archives/edgar/data/1929561/000114036124018851/0001140361-24-018851-index.html,https://www.sec.gov/Archives/edgar/data/1929561/000114036124018851/ny20021536x1_def14a.htm
DRS,Draft registration statement,2024-04-11,,Breathe BioMedical Inc.,,0002004349,2004349,"Moncton, New Brunswick, Canada","New Brunswick, Canada",377-07120,24837232,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07120&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/0001493152-24-014283-index.html,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/filename12.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-12,"International Seaways, Inc.",INSW,0001679049,1679049,"New York, New York",Marshall Islands,001-37836,24884034,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37836&action=getcompany,https://www.sec.gov/Archives/edgar/data/1679049/000114036124022459/0001140361-24-022459-index.html,https://www.sec.gov/Archives/edgar/data/1679049/000114036124022459/ny20023373x1_def14a.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-13,EXACT SCIENCES CORP,EXAS,0001124140,112414,"Madison, Wisconsin",Delaware,001-35092,24876223,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35092&action=getcompany,https://www.sec.gov/Archives/edgar/data/112414/000112414024000032/0001124140-24-000032-index.html,https://www.sec.gov/Archives/edgar/data/112414/000112414024000032/exas-20240425.htm
F-10,Registration statement,2024-06-20,,Metalla Royalty & Streaming Ltd.,MTA,0001722606,1722606,"Vancouver, British Columbia, Canada","British Columbia, Canada",333-280367,241057573,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-280367&action=getcompany,https://www.sec.gov/Archives/edgar/data/1722606/000106299324012842/0001062993-24-012842-index.html,https://www.sec.gov/Archives/edgar/data/1722606/000106299324012842/exhibit4-2.htm
DEF 14A,Proxy statement,2024-03-26,2024-05-07,ALBEMARLE CORP,"ALB, ALBCL, ALB-PA",0000915913,915913,"Charlotte, North Carolina",Virginia,001-12658,24782734,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12658&action=getcompany,https://www.sec.gov/Archives/edgar/data/915913/000091591324000089/0000915913-24-000089-index.html,https://www.sec.gov/Archives/edgar/data/915913/000091591324000089/alb-20240326.htm
S-1,Registration statement,2024-02-06,,"Aclarion, Inc.","ACON, ACONW",0001635077,1635077,"Broomfield, Colorado",Delaware,333-275989,24601372,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-275989&action=getcompany,https://www.sec.gov/Archives/edgar/data/1635077/000168316824000730/0001683168-24-000730-index.html,https://www.sec.gov/Archives/edgar/data/1635077/000168316824000730/aclarion_ex0407.htm
DEF 14A,Proxy statement,2024-03-28,2024-05-06,"Goosehead Insurance, Inc.",GSHD,0001726978,1726978,"Westlake, Texas",Delaware,001-38466,24792685,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38466&action=getcompany,https://www.sec.gov/Archives/edgar/data/1726978/000172697824000036/0001726978-24-000036-index.html,https://www.sec.gov/Archives/edgar/data/1726978/000172697824000036/gshd-20240327.htm
PRE 14A,Proxy statement (preliminary),2024-03-12,2024-05-07,LKQ CORP,LKQ,0001065696,1065696,"Chicago, Illinois",Delaware,000-50404,24741606,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-50404&action=getcompany,https://www.sec.gov/Archives/edgar/data/1065696/000106569624000039/0001065696-24-000039-index.html,https://www.sec.gov/Archives/edgar/data/1065696/000106569624000039/lkq-20240312.htm
F-6 POS,Post-effective amendment,2024-04-26,,"['Zhihu Inc.', 'JPMorgan Chase Bank, N.A. - ADR Depositary']",ZH,"['0001835724', '0001474274']","['1835724', '1474274']","['Beijing, China', 'New York, New York']","['Cayman Islands', 'Ohio']",333-254493,24880210,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-254493&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1835724/000119380524000565/0001193805-24-000565-index.html', 'https://www.sec.gov/Archives/edgar/data/1474274/000119380524000565/0001193805-24-000565-index.html']","['https://www.sec.gov/Archives/edgar/data/1835724/000119380524000565/e663548_ex99-a.htm', 'https://www.sec.gov/Archives/edgar/data/1474274/000119380524000565/e663548_ex99-a.htm']"
DRS,Draft registration statement,2024-04-11,,Breathe BioMedical Inc.,,0002004349,2004349,"Moncton, New Brunswick, Canada","New Brunswick, Canada",377-07120,24837232,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07120&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/0001493152-24-014283-index.html,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/filename13.htm
6-K,Current report,2024-05-28,2023-12-31,Cardiol Therapeutics Inc.,CRDL,0001702123,1702123,"Oakville, Ontario, Canada","Ontario, Canada",001-40712,24988300,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40712&action=getcompany,https://www.sec.gov/Archives/edgar/data/1702123/000110465924065445/0001104659-24-065445-index.html,https://www.sec.gov/Archives/edgar/data/1702123/000110465924065445/tm2415640d1_ex99-2.htm
DEF 14A,Proxy statement,2024-04-01,2024-05-13,INTERFACE INC,TILE,0000715787,715787,"Atlanta, Georgia",Georgia,001-33994,24809271,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33994&action=getcompany,https://www.sec.gov/Archives/edgar/data/715787/000143774924010367/0001437749-24-010367-index.html,https://www.sec.gov/Archives/edgar/data/715787/000143774924010367/tile20240330_def14a.htm
10-K,Annual report,2024-05-15,2023-12-31,SusGlobal Energy Corp.,SNRG,0001652539,1652539,"Toronto, Ontario, Canada",Delaware,000-56024,24950508,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56024&action=getcompany,https://www.sec.gov/Archives/edgar/data/1652539/000106299324010319/0001062993-24-010319-index.html,https://www.sec.gov/Archives/edgar/data/1652539/000106299324010319/form10k.htm
DEF 14A,Proxy statement,2024-04-05,2024-05-23,MOHAWK INDUSTRIES INC,MHK,0000851968,851968,"Calhoun, Georgia",Delaware,001-13697,24826531,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13697&action=getcompany,https://www.sec.gov/Archives/edgar/data/851968/000119312524088459/0001193125-24-088459-index.html,https://www.sec.gov/Archives/edgar/data/851968/000119312524088459/d706574ddef14a.htm
DEF 14A,Proxy statement,2024-04-25,2024-01-31,Walmart Inc.,WMT,0000104169,104169,"Bentonville, Arkansas",Delaware,001-06991,24876264,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06991&action=getcompany,https://www.sec.gov/Archives/edgar/data/104169/000010416924000078/0000104169-24-000078-index.html,https://www.sec.gov/Archives/edgar/data/104169/000010416924000078/wmt-20240424.htm
